,Artist,Song,Lyrics,Genre
311,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/am-i-the-only-one-single-lyrics/,"Well it was Friday in the p.m.
And just like every weekend
I was ready to throw down
Yeah I get a little tore up
So I call my bros up to meet me out on the town
Well wild man Willy said I like to really
But Idol was on TV
And Ray had a date
With his wife and they quit drinking
But he didn't tell me

[Chorus:]
Am I the only one who wants to have fun tonight?
Is there anybody out there who wants to have a cold beer
Kick it to the morning light
If I have to raise hell all by myself
I will but y'all, that ain't right
It's time to get it on
Am I the only one who wants to have fun tonight?

Well I was flying solo down at silverado's
The joint looking like a morgue
When this country cutie with a rockin' little booty
Came strutting in through the door
Yelled Who wants to dance and fired up the band with with a franklin and a shot of patron
She looked right at me and said
What's it gonna be
Are you gonna let me to party alone?

[Chorus]

[Chorus]

Come on come on
Get your good time on
Let's have a little fun tonight",Country
312,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/back-porch-from-country-cold-cans-ep-2012-lyrics/,"Ain't no line around the corner, no security,
No velvet rope, no dress code, everybody's VIP,
You can wear your hat, dance in your bare feet,
No credit card, no roll of cash, just BYOB

Woah oh oh, chillin' on a back porch
Little hottie swingin' up in the swings
Them good ol' boys pickin' six strings
Woah oh oh, leave your trouble at the door
No cover charge, get in for free
No last call, let's party on a back porch
(Chillin' on the back porch, oh yeah
Chillin' on the back porch, oh yeah)

Got a tin roof on the top just in case it rains
Got a kiddy pool off the deck for those hot as hell days
Got beer on ice, all day all night,
Now if that sounds like something you like come on

Woah oh oh, chillin' on a back porch
Little hottie swingin' up in the swings
Them good ol' boys pickin' six strings
Woah oh oh, leave your trouble at the door
No cover charge, get in for free
No last call, let's party on a back porch
[x3]

On a back porch
Little hottie swingin' up in the swings
Them good ol' boys pickin' six strings
No cover charge, get in for free
No last call, so let's party on a back porch
See ya on the back porch",Country
313,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/gonna-get-there-someday-lyrics/,"Well it's been a year and there so much to tell
Been doing alright in spite of myself
Just wish I could stop feeling bad when I pray
But I know I'm gonna get there someday

Got that job I was dreaming about
Sometimes it's tough traveling around
But who I wanna be still seems so far away
But I know I'm gonna get there someday

Glad I told you all I meant to
While I had the chance
'Cause every moment I had with you
Made me who I am

By the way, I met someone new
And wouldn't you know, she's a whole lot like you
Still I ain't ready to settle down in one place
But I know I'm gonna get there someday

Well I guess I'll be movin' on
I'll just leave these daisies by your stone
And Momma, I still miss you every day
But I know I'm gonna get there someday

When that'll be, guess only God can say
But I know I'm gonna get there someday",Country
314,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/you-re-dead-to-me-lyrics/,"Well, come on in and sit right there
Surprised to see you're still around
You broke my heart, that's history
I'm still alive and you're dead to me

I hung the crates upon my door
I cried for you 6 months and more
I gave a heartfelt eulogy
And I said goodbye, you're dead to me

It didn't take a gun, didn't take a knife
I did not have to take your life
To bury you beneath the wheels
I'm over you, you're dead to me

It's plain to see above the ground
You hogged the streets of this whole town
You're still as fine as fine can be
Well, that's good for you, you're dead to me

It didn't take a gun, didn't take a knife
I did not have to take your life
To bury you beneath the wheels
I'm over you, you're dead to me

So let me pour you a glass of wine
I'll leave the poison out this time
Already killed your memory
So here's to you, you're dead to me
Already killed your memory
Don't take this wrong, you're dead to me",Country
315,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/prodigal-son-s-prayer-lyrics/,"Father, meet me with Your arms wide open
The world's done broken Your Prodigal Son
Down that road I, traveled
Everything raveled only came undone

Father, lead me down to the river
Wash me in the water 'til I'm whiter than snow
I know I'm not worthy
But tell me there's mercy for the wanderin' soul

I lost my way but now I'm on my knees
If it's not too late, won't You tell me please?
You gotta place for me
A little grace for me

Father, meet me in the cool green valley
In all of Your glory, when my days are done
Name me as one of Your chosen
Heaven's unbroken Prodigal Son

Father, meet me with Your arms wide open
Lead me down to the river
Meet me in the cool green valley
Name me one of Your chosen
Heaven's unbroken Prodigal Son",Country
316,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/i-can-only-think-of-one-lyrics/,"Rollin' into the fast lane on the leavin' side of town
Just me and the dreams I've left undone
There's a lot of roads that I could point this Chevy down
But I can only think of one

On this river of concrete slab a man could drive for days
And let his imagination run
There's time for a million memories along the way
But I can only think of one, oh I can only think of one

Summer down in Galveston underneath the stars
The fire burnin' on the sand, ragin' in our hearts
If there's a time in my whole life I've really been in love
I can only, I can only think of one

I'm not gonna turn back till I'm back to where you are
To undo the damage that's been done
There may be a hundred ways to mend this broken heart
But I can only think of one, oh I can only think of one

Summer down in Galveston underneath the stars
Fire burnin' in on the sand and you back in my arms
If there's a time in my whole life I've really been in love
I can only, I can only, I can only think of one",Country
317,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/love-grows-wild-lyrics/,"There's a place where love grows wild
Where hearts can trust just like a child
A wild thing, it don't need a lot
It just grows on what it's got
It still grows no matter what

I use to be too hard to care
But till you do, you ain't nowhere
Once I just threw love away
But that fool was yesterday
Now my heart is home to stay

Wild things grow on less than a little
And, darling, I know it'll be
You and me right down in the middle
Where love grows wild

Gave up all those valentines
Now I just want the one that's mine
I will say I love you so
When I do it you will know
Darling, I will never go

Wild things grow on less than a little
And, darling, I know it'll be
You and me right down in the middle
Where love grows wild

You give me the sweetest love
You must be straight from above
You're so good at lovin' me
You're so fine, it's plain to see
This was surely meant to be

Wild things grow on less than a little
And, darling, I know it'll be
You and me right down in the middle
Where love grows wild

There's a place where love grows wild",Country
318,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/bottle-to-the-bottom-lyrics/,"You ask me if I'm happy now
That's good as any joke I've heard
It seems since I've seen you last
I done forgot the meaning of the word

If happiness is empty rooms and drinkin' in the afternoon
Well, I guess I'm as happy as a clam
But if it's got a thing to do with smilin' or forgettin' you
Well, I don't guess that I could say I am

Did you ever see a down and outer wakin' up alone
Without a blanket on to keep him from the dew
When the water from the weeds has soaked the papers he's been puttin'
In his shoes to keep the ground from comin' through?

And his future feels as empty as the pockets in his pants
Because he's never seen a single dream come true
That's the way that I've been feelin' since the day I started fallin'
From the bottle to the bottom stool by stool
Learnin' hard to live with losin' you

You wonder if I'm better off
With freedom now to do the things I choose
Well, all my time's my own and I've got
Nothin' left but sleepin' time to lose

There's no one here to carry on if I stay out the whole night long
Or give a tankerous damn if I don't call
I'm livin' like I wanted to and doin' things I wanna do
And nothin' means a thing to me at all

Did you ever see a down and outer wakin' up alone
Without a blanket on to keep him from the dew
When the water from the weeds has soaked the papers he's been puttin'
In his shoes to keep the ground from comin' through?

And his future feels as empty as the pockets in his pants
Because he's never seen a single dream come true
That's the way that I've been feelin' since the day I started fallin'
From the bottle to the bottom stool by stool
Learnin' hard to live with losin' you",Country
319,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/fallin-for-you-lyrics/,"I can't stand this fallin' for you
Every time I see you
I keep crawlin' towards you

Can't take this achin' feelin'
This cold heart
Breakin' feelin'
Can't stand this fallin' for you

Well, I hang my head by the riverside
Burst its banks with the tears I've cried
The ripples roll out to the sea
I wish they was washin' over me

I can't stand this fallin' for you
Every time I see you
I keep a-crawlin' towards you

Can't take this achin' feelin'
This cold heart
Breakin' feelin'

Can't stand this fallin' for you
Every time I see you
I keep a-crawlin' towards you

Can't take this achin' feelin'
This cold heart
Breakin' feelin'
Can't stand this fallin' for you

Well, your blood is red but your soul is black
Don't believe I'm a-comin' back
And now I know why the willows weep
The tide is high and the water's deep

I can't stand
I can't take

I can't stand this fallin' for you
Every time I see you
I keep a-crawlin' towards you

Can't take this achin' feelin'
This cold heart
Breakin' feelin'

Can't stand this fallin' for you
Every time I see you
I keep a-crawlin' towards you

Can't take this achin' feelin'
This cold heart
Breakin' feelin'

Can't stand
(This fallin' for you)
I can't take
(I can't take)
I can't stand this fallin' for you",Country
320,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/cab-of-my-truck-lyrics/,"Cracked windshield has super glue
Crumpled up cans and a beat up bag of red man chew
Fix a flat, Jonny Cash box set
Half a dozen parking tickets that I ain't paid yet
 It's sittin' on that long bed seat
I got my shotgun girl right next to me

Four wheel turning two hearts burning we go running wild
I'm gonna make a million memories for every hundred thousand miles
Learning everything I'll ever need to know about life and love
In the cab of my truck

Slidin' rear back window
So it's an easy reach to where my cooler keeps them iced down cold
Roll of duck tape, WD 40
Ain't nothing too loose or locked too tight for a man like me
Yeah, I might take it slow, 30 through town
On a back dirt road, girl I put the hammer down

Four wheel turning two hearts burning we go running wild
I'm gonna make a million memories for every hundred thousand miles
Learning everything I'll ever need to know about life and love
In the cab of my truck

Down by the river, two bodies in the glow of the radio dial
I'm gonna make a million memories for every hundred thousand miles
I'm learning everything we'll ever need to know about life and love
In the cab of my truck, in the cab of my truck

Man I can't find anything in this truck
Oh, what's this? A little white tank top
Get out of my way Cadillac, big white's coming through",Country
321,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/the-woods-lyrics/,"I know a little place we can go
Two rights, a left, right passed the liquor store
There's a little trail only me might know
With nothing but top cards in my hand to hold

Is where I smoke my first smoke
Drank beer from a can
Kissed the first girl,
Skipped school with my friends
Where I went to turn bad to good

Come on lay with me,
No better place to be
Our little secret's safe in these trees,
Cause out here baby is just all understood
What happens in the woods, stays in the woods

No city lights going 9 to 5 tonight
Just you and me kissing while the moon and the stars shine
Dancing in the breeze, maybe drinking a little red wine
Roll around in the leaves, from the world we'll hide
Is where I smoke my first smoke
Drank beer from a can
Kissed the first girl,
Skipped school with my friends
Where I went to turn bad to good

Come on lay with me,
No better place to be
Our little secret's safe in these trees,
Cause out here baby is just all understood
What happens in the woods, stays in the woods

Come on girl, leave your iPhone at home
We're gonna kick it back
With a blanket and a radio
I know a little place where we could go and lay low

Is where I smoke my first smoke
Drank beer from a can
Kissed the first girl,
Skipped school with my friends
Where I went to turn bad to good

Come on lay with me,
No better place to be
Our little secret's safe in these trees,
Cause out here baby is just all understood
What happens in the woods, stays in the woods

Come on baby let's go out to the woods ",Country
322,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/rovin-gambler-lyrics/,"I am the rovin' gambler
I've gambled all around
Whenever I meet with the deck of cards
I lay my money down

Lay my money down
Lay my money down

I had not been in Fresco
Many more weeks than three
I met up with a pretty little girl
She fell in love with me

Fell in love with me
Fell in love with me

She took me in her parlor
She cooled me with her fan
Whispered low in her mother's ear
I love the gambling man

Love the gambling man
Love the gambling man

Daughter, oh, dear daughter
How can you treat me so
And leave your dear old mother
And with the gambler go?

With the gambler go
With the gambler go

I left her in Frisco
And I wound up in Maine
I met up with a poker player
And got in a poker game

Got in a poker game
Got in a poker game

He put his money in the pot
And dealt the cards around
I saw him deal from the bottom of the deck
And shot the gambler down

Shot the gambler down
Shot the gambler down

Now I'm down in prison
Got a number for my name
Warden slammed the door and said
'You gambled your last game'

Gambled your last game
Gambled your last game

Gambled your last game
Gambled your last game",Country
323,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/how-i-m-doin-lyrics/,"Dierks Bentley
Miscellaneous
How I'm Doin'
It's strange to hear your voice
I did not expect
For you to call
You wonder how I'm doin'
How I'm holdin' on
Since you did me wrong

(Chorus)
Well how am I doin'
Since you did, what you done to me
I can't lie,
I sometimes cry
When I think of how it used to be
I keep my friends with me
I stay busy
And I don't get much sleep
Baby, that's how I'm doin'
Since you did, 
What you done to me

Well now, wait one minute
I've failed to mention
Those tears I've cried
Are tears of joy
Because it was no fun
There, under your thumb
And now that we're done I'm
Gettin' right, every night
With every single every lovin' girl in sight

(Chorus)
So how am I doin'
Since you did, what you done to me
I can't lie,
I sometimes cry
When I think of how it used to be
I keep my friends with me
I stay busy
And I don't get much sleep
Baby, that's how I'm doin'
Since you did, 
What you done to me

Alright...

Well when all my friends heard
What a you-know-what you were
They took me out on the town
But then, I heard our song
And I danced along
But it felt all wrong
Cause she was sweet,
She let me lead, 
And she never took her little lovin' eyes off of me

(Chorus)
So how am I doin'
Since you did, what you done to me
I can't lie
I sometimes cry
When I think of how it used to be
I keep my friends with me
I stay busy
And I don't get much sleep
Baby, that's how I'm doin'
Since you did, 
What you done to me

Well I dont know what you were thinkin
Runnin' around on me
Now you say you were sorry
Well hunny I agree

So how are you doin'
Since you did
What you done to me
Girl don't lie,
You know you cry
Cause you know how good it used to be
So tell me does the thought
Of losing my true love
Make it hard to sleep?

Baby, how are you doin'
Since you did,
What you done to me?
Yea, How are you doin'
Now that you know
How I'm doin'
Since you did
What you done to me",Country
324,Dierks Bentley,http://www.songlyrics.com/dierks-bentley/fiddlin-around-lyrics/,"Up in the window locked at night
Where I could see your silhouette
And I been throwin' little stones
But I don't believe you've even heard me yet

Today you crossed your heart
And said you'd meet me in the dark
When I called you on the phone
You pretended you weren't home

Hey, baby, what do you say?
Won't you come on outside tonight?
The moon is finally shinin' bright as day

Hey, what do you say?
Can't you hear the music in the wind
And see our shadows on the ground?
Hell, won't you come on down?
We're gonna do a little fiddlin' around

Can't you hear the banjos
Ringin' through the air?
There'll be mandolins
And guitars everywhere
And don't you wanna be there?

Hey, baby, what do you say?
Won't you come on outside tonight?
The moon is finally shinin' bright as day

Hey, what do you say?
Can't you hear the music in the wind
And see our shadows on the ground?
Hell, won't you come on down?
We're gonna do a little fiddlin' around

If you look outside you'd see
The light's up on Coverte
Are you tryin' to drive me crazy, babe
Or did you just forget?

Hey, baby, what do you say?
Won't you come on outside tonight?
The moon is finally shinin' bright as day

Hey, what do you say?
Can't you hear the music in the wind
And see our shadows on the ground?
Hell, won't you come on down?
We're gonna do a little fiddlin' around",Country
325,Alan Jackson,http://www.songlyrics.com/alan-jackson/the-old-rugged-cross-lyrics/,"On a hill far away stood an Old Rugged Cross
The emblem of suffering and shame
And I love that old cross where the dearest and best
For a world of lost sinners was slain

So I'll cherish the Old Rugged Cross
Till my trophies at last I lay down
And I will cling to the Old Rugged Cross
And exchange it some day for a crown

To the Old Rugged Cross, I will ever be true
It's shame and reproach, gladly bear
Then He'll call me some day to my home far away
Where His glory forever I'll share

And I'll cherish the Old Rugged Cross
Till my trophies at last I lay down
And I will cling to the Old Rugged Cross
And exchange it some day for a crown

Yeah, I will cling to the Old Rugged Cross
And exchange it some day for a crown",Country
326,Alan Jackson,http://www.songlyrics.com/alan-jackson/freight-train-lyrics/,"(*Fred Eaglesmith)


I just came down from Chippewa*
Had as station wagon and a hundred dollars
Thinking about the girl I’d lost a year before
I hadn’t seen her for some time
Thought I might go on by when your memory came flooding in and you closed that door.

Wish it was a freight train baby
Wish it was a diesel locomotive
I'd come whistling down your track crashing in your door.
Wish it was a freight train baby
Wish it didn't have a heart
You need a shovel for the coal just to get me started
Wish it was a freight train baby
Wish it was a freight train baby
Wish it was a freight train.

Well every time I talk to you I hear your jealous lines
I feel like I’ve been left abandoned on some old railway side
And every time I hear your voice my water just gets cold
My stoker will not stoke and my boiler will not boil.

Wish it was a freight train baby
Wish it was a diesel locomotive
I'd come whistling down your track crashing in your door.
Wish it was a freight train baby
Wish it didn't have a heart
You need a shovel for the coal just to get me started
Wish it was a freight train baby
Wish it was a freight train baby
Wish it was a freight train.

Well every time I fell behind I could not get ahead
I wish someone would pull the lever and give me a little sand
And every time I slip behind even further back
I wish some switch man would come out of the fog and change my track.

Wish it was a freight train baby
Wish it was a diesel locomotive
I'd come whistling down your track crashing in your door.
Wish it was a freight train baby
Wish it didn't have a heart
You need a shovel for the coal just to get me started
Wish it was a freight train baby
Wish it was a freight train baby
Wish it was a freight train.

Wish it was a freight train baby
Wish it was a diesel locomotive
I'd come whistling down your track crashing in your door.
Wish it was a freight train baby
Wish it didn't have a heart
You need a shovel for the coal just to get me started
Wish it was a freight train baby
Wish it was a freight train baby
Wish it was a freight train.",Country
327,Alan Jackson,http://www.songlyrics.com/alan-jackson/drive-lyrics/,"It was painted red, the stripe was white
It was 18 feet from bow to stern light
It was 2nd hand, from a dealer in Atlanta
I rode up with Daddy when he went there to get her

We put on a shine, put on a border
Built out of love, but made for the water
We ran her for years, 'til the transim got rotten
A piece of my childhood will never be forgotten

It was just an old plywood boat
A '75 Johnson, an electric choke
A young boy, two hands on the wheel
I can't replace the way it made me feel

And I would turn her sharp and I would make it wide
He'd say, ""You can't be the way, an old wood boat rides
Just a little lake across the Alabama line""
But I was king of the ocean when Daddy let me drive

Just an old half ton, short bed Ford
My Uncle bought new in '64
Daddy got it ridin' 'cause the engine was smoking
A couple of burnt valves and he had it going

He'd let me drive her when we haul off a load
On a dirt strip where we'd dump trash off of thick pin road
I'd sit up in the seat and stretch my feet to the pedals
Smiling like a hero who just received his medal

It was just an old hand-me-down Ford
With 3 speed on the column and a dent in the door
A young boy, two hands on the wheel
I can't replace the way it made me feel

And I would press that clutch and I would keep it right
He'd say, ""Just a little slower son, you're doing just fine""
Just a little dirt road with trash on each side
But I was Mario Andretti when Daddy let me drive

I'm all grown up now, 3 daughters of my own
I let them drive my old jeep across the pasture at our home
Maybe one day they'll reach back in their file
And pull out that old memory and think of me and smile and say

It was just an old worn out jeep
Rusty old four doors, hot on my feet
A young girl, two hands on the wheel
I can't replace the way it made me feel

And he'd say, ""Turn it left, and steer it right
Straighten up girl, now you're doing just fine""
Just a little valley by the river where we'd ride
But I was high on a mountain when Daddy let me drive
Daddy let me drive
Oh he let me drive

She's just old plywood boat with a '75 Johnson
And electric choke",Country
328,Alan Jackson,http://www.songlyrics.com/alan-jackson/i-want-to-stroll-over-heaven-with-you-lyrics/,"If I surveyed all the good things
That come to me from above
If I count all the blessings
From the storehouse of love

I'd simply ask for the favor
Of him beyond mortal king
And I'm sure
That he'd grant it again

I want to stroll over Heaven
With you some glad day
When all our troubles and heartaches
Are vanished away

Then we'll enjoy the beauty
Where all things are new
I want to stroll over Heaven
With you

So many places of beauty
We long to see here below
But time and treasures have kept us
From making plans as you know

But come the morning of the rapture
Together we'll stand a new
While I stroll over Heaven
With you

I want to stroll over Heaven
With you some glad day
When all our troubles and heartaches
Are vanished away

Then we'll enjoy the beauty
Where all things are new
I want to stroll over Heaven
With you

I want to stroll over Heaven
With you",Country
329,Alan Jackson,http://www.songlyrics.com/alan-jackson/big-green-eyes-lyrics/,"Oh, I'm blessed and I know I am
God has dealt me a winning hand
A loving woman and a fairyland for me
Oh, and I can't believe it half the time
When I look at her in perfect light
A sweet vision every day and night I see

My baby has big green eyes
Brighter than the bluest sky
Softer than an angel flies
Sweeter than a lullaby

And she loves me without design
The picture never leaves my mind
I don't deserve a love this fine
My baby and her big green eyes

Oh and I'm never very far away
Even if I'm in another place
Her smile you can't erase from me

My baby has big green eyes
Brighter than the bluest sky
Softer than an angel flies
Sweeter than a lullaby

And she loves me without design
The picture never leaves my mind
I don't deserve a love this fine
My baby and her big green eyes

Oh, I'm thankful every waking hour
For the love of a gentle flower
A face I will never tire or leave

My baby has big green eyes
Brighter than the bluest sky
Softer than an angel flies
Sweeter than a lullaby

And she loves me without design
The picture never leaves my mind
I don't deserve a love this fine
My baby and her big green eyes

The picture never leaves my mind
I don't deserve a love this fine
My baby and her big green eyes",Country
330,Alan Jackson,http://www.songlyrics.com/alan-jackson/tis-so-sweet-to-trust-in-jesus-lyrics/,"'Tis so sweet to trust in Jesus,
And to take him at his word;
Just to rest upon his promise,
And to know, ""Thus saith the Lord.""

[Refrain:]
Jesus, Jesus, how I trust him!
How I've proved him o'er and o'er!
Jesus, Jesus, precious Jesus!
O for grace to trust him more!

I'm so glad I learned to trust thee,
Precious Jesus, Savior, friend;
And I know that thou art with me,
Wilt be with me to the end.
[Refrain]",Country
331,Alan Jackson,http://www.songlyrics.com/alan-jackson/alan-jackson-remember-when-lyrics/,"Remember when I was young and so were you
And time stood still and love was all we knew
You were the first, so was I
We made love and then you cried

Remember when

Remember when we vowed the vows and walked the walk
Gave our hearts, made the start, it was hard
We lived and learned, life threw curves
There was joy, there was hurt

Remember when

Remember when old ones died and new were born
And life was changed, disassembled, rearranged
We came together, fell apart
And broke each other's hearts

Remember when

Remember when the sound of little feet was the music
We danced to week to week
Brought back the love, we found trust
Vowed we'd never give up

Remember when

Remember when thirty something seemed old
Now lookin' back, it's just a steppin' stone
To where we are, where we've been
Said we'd do it all again

Remember when

Remember when we said when we turned gray
When the children grow up and move away
We won't be sad, we'll be glad
For all the life we've had

And we'll remember when

Remember when
Remember when",Country
332,Alan Jackson,http://www.songlyrics.com/alan-jackson/living-on-love-lyrics/,"Two young people without a thing
Say some vows and spread their wings
Settle down with just what they need
Livin' on love

She don't care 'bout what's in style
She just likes the way he smiles
It takes more than marble and tile
Livin' on love

Livin' on love, buyin' on time
Without somebody nothing ain't worth a dime
Just like an old fashioned story book rhyme
Livin' on love

It sounds simple, that's what you're thinkin'
But love can walk through fire without blinkin'
It doesn't take much when you get enough
Livin' on love

Two old people with a thing
Children gone but still they sing
Side by side in that front porch swing
Livin' on love

He can't see anymore
And she can barely sweep the floor
Hand in hand, they'll walk through that door
Livin' on love

Livin' on love, buyin' on time
Without somebody nothing ain't worth a dime
Just like an old fashioned story book rhyme
Livin' on love

It sounds simple, that's what you're thinkin'
But love can walk through fire without blinkin'
It doesn't take much when you get enough
Livin' on love
No, it doesn't take much when you get enough
Livin' on love",Country
333,Alan Jackson,http://www.songlyrics.com/alan-jackson/let-it-be-christmas-lyrics/,"Let it be Christmas everywhere
In the hearts of all people both near and afar
Christmas everywhere
Feel the love of the season wherever you are
On the small country roads lined with green mistletoe
Big city streets where a thousand lights glow

Let it be Christmas everywhere
Let heavenly music fill the air
Let every heart sing let every bell ring
The story of hope and joy and peace

And let it be Christmas everywhere
Let heavenly music fill the air
Let anger and fear and hate disappear
Let there be love that lasts through the year
And let it be Christmas, Christmas everywhere

Let it be Christmas everywhere
With the gold and the silver, the green and the red
Christmas everywhere
In the smiles of all children asleep in their beds
In the eyes of young babies their first fallen snow
Elderlys memories that never grow old

Let it be Christmas everywhere
Let heavenly music fill the air
Let every heart sing let every bell ring
The story of hope and joy and peace

And let it be Christmas everywhere
Let heavenly music fill the air
Let anger and fear and hate disappear
Let there be love that lasts through the year
And let it be Christmas, Christmas everywhere

Let it be Christmas everywhere
In the songs that we sing and the gifts that we bring
Christmas everywhere
In what this day means and what we believe
From the sandy white beaches where blue water rolls
Snow covered mountains and valleys below

Let it be Christmas everywhere
Let heavenly music fill the air
Let every heart sing let every bell ring
The story of hope and joy and peace

And let it be Christmas everywhere
Let heavenly music fill the air
Let anger and fear and hate disappear
Let there be love that lasts through the year
And let it be Christmas, Christmas everywhere

Christmas everywhere
Christmas everywhere",Country
334,Alan Jackson,http://www.songlyrics.com/alan-jackson/blessed-assurance-lyrics/,"Blessed assurance, Jesus is mine
Oh, what a foretaste of glory divine
Heir of salvation, purchase of God
Born of His spirit, washed in His blood

This is my story, this is my song
Praising my Savior all the day long
This is my story, this is my song
Praising my Savior all the day long

Perfect submission, perfect delight
Visions of rapture now burst on my sight
Angels descending bring from above
Echoes of mercy, whispers of love

This is my story, this is my song
Praising my Savior all the day long
This is my story, this is my song
Praising my Savior all the day long
Praising my Savior all the day long",Country
335,Alan Jackson,http://www.songlyrics.com/alan-jackson/till-the-end-lyrics/,"If I never see your loving face again
I'll go on loving you till the end
And if my broken hearted love don't find a way to mend
I'll go on loving you till the end

The years and miles may separate you from me
The pain may lessen more as time goes by
But as for me your memories will never fade
And I'll go on loving you till the end

If we're ever free to love again I know
Straight to your waiting arms is where I'll go
And there I'll stay forever and I'll prove to you again
I'll go on loving you till the end
And I'll go on loving you till the end",Country
336,Alan Jackson,http://www.songlyrics.com/alan-jackson/how-great-thou-art-lyrics/,"Oh Lord, my God
When I in awesome wonder
Consider all the works
Thy hands have made

I see the stars
I hear the rolling thunder
Thy power throughout
The universe displayed

Then sings my soul
My Saviour, God, to Thee
How great thou Art
How great thou Art

Then sings my soul
My Saviour, God, to Thee
How great thou Art
How great thou Art

When Christ shall come
With shouts of adulation
And take me home
What joy shall fill my heart?

Then I shall bow
In humble adoration
And there proclaim, my God
How great Thou Art

Then sings my soul
My Saviour, God, to Thee
How great thou Art
How great thou Art

Then sings my soul
My Saviour, God, to Thee
How great thou Art
How great thou Art

How great Thou Art
How great Thou Art",Country
337,Alan Jackson,http://www.songlyrics.com/alan-jackson/the-angels-cried-lyrics/,"They came from near, they came from far
Following a distant star to where he'd lay
Not being sure of what it meant
But knowing it was heaven sent, they made their way

And the creatures gathered round
And didn't make a sound and the angels cried

The angels knew what was to come
The reason God had sent His Son from up above
It filled their hearts with joy to see
And knowing of His destiny, came tears of love

And the creatures gathered round
And didn't make a sound and the angels cried

I've often thought about that night
And wondered if they realized that star so bright
Was sent to tell all the land
The Son of God would soon become the Son of Man

And the creatures gathered round
And didn't make a sound and the angels cried
And the angels cried
And the angels cried",Country
338,Alan Jackson,http://www.songlyrics.com/alan-jackson/i-ll-fly-away-lyrics/,"Some glad mornin' when this life is o'er
I'll fly away
To a home on God's celestial shore
I'll fly away

I'll fly away, oh, glory
I'll fly away
When I die, Hallelujah, by and by
I'll fly away

Just a few more weary days and then
I'll fly away
To a land where joy shall never end
I'll fly away

I'll fly away, oh, glory
I'll fly away
When I die, Hallelujah, by and by
I'll fly away

When I die, Hallelujah, by and by
I'll fly away",Country
339,Alan Jackson,http://www.songlyrics.com/alan-jackson/in-the-garden-lyrics/,"I come to the garden alone
While the dew is still on the roses
And the voice I hear falling on my ear
The Son of God discloses

And He walks with me and He talks with me
And He tells me I am His own
And the joy we share as we tarry there
None other has ever known

I'd stay in the garden with Him
'Tho the night around me is falling
But He bids me go, through the voice of woe
His voice to me is calling

And He walks with me and He talks with me
And He tells me I am His own
And the joy we share as we tarry there
None other has ever known

And the joy we share as we tarry there
None other has ever known",Country
340,Alan Jackson,http://www.songlyrics.com/alan-jackson/when-we-all-get-to-heaven-lyrics/,"Sing the wondrous love of Jesus
Sing His mercy and His grace
In the mansions bright and blessed
He'll prepare for us a place

When we all get to Heaven
What a day of rejoicing that will be
When we all see Jesus
We'll sing and shout the victory

Onward to the prize before us
Soon His beauty we'll behold
Soon the Pearly Gates will open
We shall tread the streets of gold

When we all get to Heaven
What a day of rejoicing that will be
When we all see Jesus
We'll sing and shout the victory

When we all see Jesus
We'll sing and shout the victory",Country
341,Alan Jackson,http://www.songlyrics.com/alan-jackson/after-17-lyrics/,"Her right hand closed the front porch door
Suddenly a child no more
All the ribbons, all the bows
In a box now on her closet floor
Anxious for what's to come
Afraid to leave a place she loves

She's not a woman, not a girl
Trying to find her place in this crazy world
Meet a lover, make a friend
Trying to figure out what this life really means
After 17

Broken hearts and rusted dreams
Sometimes make it hard to leave
Certainty is out of reach
Even with some self-beliefs
So she bites her lip and shows a smile
Flips her hair and flaunts her style

She's not a woman, not a girl
Trying to find her place in this crazy world
Meet a lover, make a friend
Trying to figure out what this life really means
After 17

Her memories she stowed away
Pulls them out on rainy days
Brand new faces take their place
Beside the ones that never fade
She's strong and fragile, weak and smart
Whatever cost she plays the part

She's not a woman, not a girl
Trying to find her place in this crazy world
Meet a lover, make a friend
Trying to figure out what this life really means
After 17, after 17

Her right hand closed the front porch door
And suddenly a child no more",Country
342,Alan Jackson,http://www.songlyrics.com/alan-jackson/what-a-friend-we-have-in-jesus-lyrics/,"What a friend we have in Jesus
All our sins and griefs to bear
And what a privilege to carry
Everything to God in prayer

Oh, what peace we often forfeit
Oh, what needless pain we bear
All because we do not carry
Everything to God in prayer

Have we trials and temptations?
Is there trouble anywhere?
We should never be discouraged
Take it to the Lord in prayer

Can we find a friend so faithful
Who will all our sorrows share?
Jesus knows our every weakness
Take it to the Lord in prayer",Country
